source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count
thesocalsound.org,general_news,1,1,2,2
thevermontstandard.com,general_news,1,1,2,1
thezone.fm,general_news,1,1,2,2
thomhartmann.com,general_news,1,1,2,2
thunder106.com,general_news,1,1,2,2
tiin.vn,general_news,1,1,2,2
titansized.com,general_news,1,1,2,2
topnews.us,general_news,1,1,2,2
topnormandie.com,general_news,1,1,2,2
toscalix.com,general_news,1,1,2,2
touringclub.it,general_news,1,1,2,2
tribunadamadeira.pt,general_news,1,1,2,2
trt1.com.tr,general_news,1,1,2,1
tse.gob.sv,general_news,1,1,2,1
tsrus.cn,general_news,1,1,2,2
tupolitica.com,general_news,1,1,2,2
tusc.org.uk,general_news,1,1,2,2
tv.postimees.ee,general_news,1,1,2,1
tvwise.co.uk,general_news,1,1,2,2
uasmagazine.com,general_news,1,1,2,2
ub.edu,general_news,1,1,2,1
ubspectrum.com,general_news,1,1,2,2
ucb.co.uk,general_news,1,1,2,2
uiowa.edu,general_news,1,1,2,2
uip.org.py,general_news,1,1,2,2
umfm.com,general_news,1,1,2,2
uni.edu,general_news,1,1,2,1
unity101.org,general_news,1,1,2,1
unpo.org,general_news,1,1,2,2
uptownmagazine.com,general_news,1,1,2,2
usafa.org,general_news,1,1,2,2
utica.edu,general_news,1,1,2,2
utn.edu.ar,general_news,1,1,2,2
uwire.com,general_news,1,1,2,2
v100fm.com,general_news,1,1,2,2
valleyofthesuns.com,general_news,1,1,2,2
vercel.app,general_news,1,1,2,2
verdade.co.mz,general_news,1,1,2,2
vertic.org,general_news,1,1,2,2
vickiboykis.com,general_news,1,1,2,2
vikings.com,general_news,1,1,2,2
volantinopiu.com,general_news,1,1,2,2
vu-online.li,general_news,1,1,2,2
vvnews.info,general_news,1,1,2,2
wakg.com,general_news,1,1,2,2
wakingthered.com,general_news,1,1,2,2
washu.edu,general_news,1,1,2,2
waste-management-world.com,general_news,1,1,2,2
wave.rozhlas.cz,general_news,1,1,2,2
wawataynews.ca,general_news,1,1,2,2
wbgl.org,general_news,1,1,2,2
wbtxradio.com,general_news,1,1,2,1
wcdqfm.com,general_news,1,1,2,2
wcsg.org,general_news,1,1,2,2
wdzz.com,general_news,1,1,2,2
wealthgang.com,general_news,1,1,2,2
wedg.com,general_news,1,1,2,2
weeklyworldnews.com,general_news,1,1,2,2
wesufm.org,general_news,1,1,2,2
wfnz.com,general_news,1,1,2,1
wfre.com,general_news,1,1,2,2
wgil.com,general_news,1,1,2,2
whodatdish.com,general_news,1,1,2,2
whrpfm.com,general_news,1,1,2,2
whtt.com,general_news,1,1,2,2
wiener-online.at,general_news,1,1,2,1
wildlifenews.co.uk,general_news,1,1,2,1
winemakermag.com,general_news,1,1,2,1
wisconsinproject.org,general_news,1,1,2,1
wissenschaft-aktuell.de,general_news,1,1,2,2
wizn.com,general_news,1,1,2,2
wkkg.com,general_news,1,1,2,1
wmpenn.edu,general_news,1,1,2,2
wnrn.org,general_news,1,1,2,2
woccu.org,general_news,1,1,2,2
womeninandbeyond.org,general_news,1,1,2,2
works.gov.bh,general_news,1,1,2,2
worldtribune.org,general_news,1,1,2,1
wpfwfm.org,general_news,1,1,2,2
wqut.com,general_news,1,1,2,2
wyep.org,general_news,1,1,2,1
wynn1063.com,general_news,1,1,2,2
xn--80aeib1aqelkh.xn--p1ai,general_news,1,1,2,2
xula.edu,general_news,1,1,2,2
ydinlehti.fi,general_news,1,1,2,2
yeniulke.net,general_news,1,1,2,1
yesicannes.com,general_news,1,1,2,2
yourcommunicationnews.com,general_news,1,1,2,2
yourrenewablenews.com,general_news,1,1,2,1
yugabda.com,general_news,1,1,2,1
z1023online.com,general_news,1,1,2,2
ziv.ru,general_news,1,1,2,2
zive.aktuality.sk,general_news,1,1,2,2
0xkato.xyz,general_news,1,1,1,1
1009theeagle.com,general_news,1,1,1,1
100x100napoli.it,general_news,1,1,1,1
1027dabomb.net,general_news,1,1,1,1
1031freshradio.ca,general_news,1,1,1,1
1031theticket.com,general_news,1,1,1,1
1033theeagle.com,general_news,1,1,1,1
1045freshradio.ca,general_news,1,1,1,1
106khq.com,general_news,1,1,1,1
1071bobfm.com,general_news,1,1,1,1
1075daverocks.com,general_news,1,1,1,1
1077thereddirtrebel.com,general_news,1,1,1,1
112brabantnieuws.nl,general_news,1,1,1,1
12gramsofcarbon.com,general_news,1,1,1,1
21jingji.com,general_news,1,1,1,1
47calc.com,general_news,1,1,1,1
49ers.com,general_news,1,1,1,1
4trading.it,general_news,1,1,1,1
750thegame.com,general_news,1,1,1,1
89xradio.com,general_news,1,1,1,1
935kkmi.com,general_news,1,1,1,1
941kseo.com,general_news,1,1,1,1
945thehawkradio.com,general_news,1,1,1,1
965thewalleye.com,general_news,1,1,1,1
969zoofm.com,general_news,1,1,1,1
979homeradio.com,general_news,1,1,1,1
979nashicon.com,general_news,1,1,1,1
987kisscountry.com,general_news,1,1,1,1
995thewolf.com,general_news,1,1,1,1
997classicrock.com,general_news,1,1,1,1
999konycountry.com,general_news,1,1,1,1
9to5google.com,general_news,1,1,1,1
abante.com.ph,general_news,1,1,1,1
abc.org.uk,general_news,1,1,1,1
abelson.live,general_news,1,1,1,1
abolivier.bzh,general_news,1,1,1,1
absurdlyoptimized.com,general_news,1,1,1,1
academiamc.ru,general_news,1,1,1,1
accenture.com,general_news,1,1,1,1
acousticguitar.com,general_news,1,1,1,1
ad-hoc-news.de,general_news,1,1,1,1
adaderana.lk,general_news,1,1,1,1
adafruit.com,general_news,1,1,1,1
aeronoticias.com.pe,general_news,1,1,1,1
africacenter.org,general_news,1,1,1,1
africaintelligence.com,general_news,1,1,1,1
africanstudies.org,general_news,1,1,1,1
africapractice.com,general_news,1,1,1,1
agathachristie.com,general_news,1,1,1,1
agenciaorbita.org,general_news,1,1,1,1
agrapresse.fr,general_news,1,1,1,1
agrigentoweb.it,general_news,1,1,1,1
agro.basf.cz,general_news,1,1,1,1
aheymans.xyz,general_news,1,1,1,1
aibodh.com,general_news,1,1,1,1
aiclambake.com,general_news,1,1,1,1
aidshealth.org,general_news,1,1,1,1
aikido.dev,general_news,1,1,1,1
air-computers.com,general_news,1,1,1,1
airalamo.com,general_news,1,1,1,1
airandspaceforces.com,general_news,1,1,1,1
airlinereporter.com,general_news,1,1,1,1
airlive.net,general_news,1,1,1,1
airob.com,general_news,1,1,1,1
akaku.org,general_news,1,1,1,1
akrites.org,general_news,1,1,1,1
alan.com,general_news,1,1,1,1
alaska.edu,general_news,1,1,1,1
albengacorsara.it,general_news,1,1,1,1
alephneuro.com,general_news,1,1,1,1
alexkritchevsky.com,general_news,1,1,1,1
algorithmichiring.github.io,general_news,1,1,1,1
alhirschfeldfoundation.org,general_news,1,1,1,1
alice965.com,general_news,1,1,1,1
allaboutthejersey.com,general_news,1,1,1,1
almartis.xyz,general_news,1,1,1,1
almethaq.net,general_news,1,1,1,1
alpinist.com,general_news,1,1,1,1
altegrosky.ru,general_news,1,1,1,1
always-ethical.com,general_news,1,1,1,1
am1100theflag.com,general_news,1,1,1,1
am9501007fm.com,general_news,1,1,1,1
am950radio.com,general_news,1,1,1,1
amalfinotizie.it,general_news,1,1,1,1
amelia.expressen.se,general_news,1,1,1,1
americanexpress.io,general_news,1,1,1,1
americanimmigrationcouncil.org,general_news,1,1,1,1
ammaraskar.com,general_news,1,1,1,1
ampa.lifo.gr,general_news,1,1,1,1
amrabondhu.com,general_news,1,1,1,1
anconanotizie.it,general_news,1,1,1,1
andersmurphy.com,general_news,1,1,1,1
andrej.sh,general_news,1,1,1,1
andreklein.net,general_news,1,1,1,1
andthevalleyshook.com,general_news,1,1,1,1
anilnetto.com,general_news,1,1,1,1
animationinsider.com,general_news,1,1,1,1
annahar.com,general_news,1,1,1,1
aoav.org.uk,general_news,1,1,1,1
aostasera.it,general_news,1,1,1,1
apnic.net,general_news,1,1,1,1
apollo.com,general_news,1,1,1,1
app.gmdaily.cn,general_news,1,1,1,1
apublicspace.org,general_news,1,1,1,1
aqnichol.com,general_news,1,1,1,1
aquabase.org,general_news,1,1,1,1
arabic.cri.cn,general_news,1,1,1,1
aranzulla.it,general_news,1,1,1,1
arbiteronline.com,general_news,1,1,1,1
archaeologymag.com,general_news,1,1,1,1
archeologiaviva.it,general_news,1,1,1,1
architectureanddesign.com.au,general_news,1,1,1,1
aresluna.org,general_news,1,1,1,1
argusred.com,general_news,1,1,1,1
ari.it,general_news,1,1,1,1
ariadne.space,general_news,1,1,1,1
arizona.edu,general_news,1,1,1,1
arnorhs.dev,general_news,1,1,1,1
arpp.ru,general_news,1,1,1,1
arsenal.com,general_news,1,1,1,1
arteradio.com,general_news,1,1,1,1
artpredator.com,general_news,1,1,1,1
aruco.com,general_news,1,1,1,1
arvm.mx,general_news,1,1,1,1
aseaofblue.com,general_news,1,1,1,1
ashbyhq.com,general_news,1,1,1,1
askthepilot.com,general_news,1,1,1,1
atgreen.github.io,general_news,1,1,1,1
athleticsnation.com,general_news,1,1,1,1
atlantafalcons.com,general_news,1,1,1,1
atlix.com,general_news,1,1,1,1
atomprophet.io,general_news,1,1,1,1
aube.fr,general_news,1,1,1,1
aucklandairport.co.nz,general_news,1,1,1,1
audacy.com,general_news,1,1,1,1
audiomediainternational.com,general_news,1,1,1,1
australiantimes.co.uk,general_news,1,1,1,1
autohaus-reinstadler.at,general_news,1,1,1,1
autoindustriale.it,general_news,1,1,1,1
avis-vin.lefigaro.fr,general_news,1,1,1,1
axess.com.tr,general_news,1,1,1,1
axess.se,general_news,1,1,1,1
axn.pt,general_news,1,1,1,1
ayudandoalosqueayudan.larazon.es,general_news,1,1,1,1
azator.gr,general_news,1,1,1,1
azcardinals.com,general_news,1,1,1,1
azdesertswarm.com,general_news,1,1,1,1
azpm.org,general_news,1,1,1,1
azsnakepit.com,general_news,1,1,1,1
b-ark.ca,general_news,1,1,1,1
b3ta.com,general_news,1,1,1,1
b985radio.com,general_news,1,1,1,1
bacaul.ro,general_news,1,1,1,1
backpackinglight.com,general_news,1,1,1,1
bairui.dev,general_news,1,1,1,1
balldurham.com,general_news,1,1,1,1
ballerstatus.com,general_news,1,1,1,1
baltasam.org,general_news,1,1,1,1
baltic-review.com,general_news,1,1,1,1
baltimorebeatdown.com,general_news,1,1,1,1
bankofcanada.ca,general_news,1,1,1,1
barrons.com,market_wrap,5,5,1,1
bcnmes.com,general_news,1,1,1,1
bdcrictime.com,general_news,1,1,1,1
beneath-ceaseless-skies.com,general_news,1,1,1,1
benthamsgaze.org,general_news,1,1,1,1
bestinvest1.co.il,general_news,1,1,1,1
betaenerji.com,general_news,1,1,1,1
biblearchaeology.org,general_news,1,1,1,1
bigbananacar.com,general_news,1,1,1,1
bigcountry1073.com,general_news,1,1,1,1
bigness.ru,general_news,1,1,1,1
billpg.com,general_news,1,1,1,1
biohub.org,general_news,1,1,1,1
birdz.sk,general_news,1,1,1,1
bitcap.com,general_news,1,1,1,1
bizcommunity.africa,general_news,1,1,1,1
bkaradzic.github.io,general_news,1,1,1,1
bkmortgages.co.nz,general_news,1,1,1,1
blaetter.de,general_news,1,1,1,1
blainsmith.com,general_news,1,1,1,1
blasfemias.net,general_news,1,1,1,1
blitzgraph.com,general_news,1,1,1,1
blog.alexellis.io,general_news,1,1,1,1
blog.doubleword.ai,general_news,1,1,1,1
blog.google,general_news,1,1,1,1
blog.jxmo.io,general_news,1,1,1,1
blog.kog.ai,general_news,1,1,1,1
blog.modelcontextprotocol.io,general_news,1,1,1,1
blog.nns.ee,general_news,1,1,1,1
blog.yadutaf.fr,general_news,1,1,1,1
bloodinthemachine.com,general_news,1,1,1,1
bloodstock.com.au,general_news,1,1,1,1
blueandgreentomorrow.com,general_news,1,1,1,1
bmimi.gv.at,general_news,1,1,1,1
bnpb.go.id,general_news,1,1,1,1
bobfm969.com,general_news,1,1,1,1
boom1019.com,general_news,1,1,1,1
bora.la,general_news,1,1,1,1
bordercrossingsmag.com,general_news,1,1,1,1
borretti.me,general_news,1,1,1,1
boutique.arte.tv,general_news,1,1,1,1
bowl.com,general_news,1,1,1,1
bpl.org,general_news,1,1,1,1
bpnews.net,general_news,1,1,1,1
branded.larazon.es,general_news,1,1,1,1
brandywineschools.org,general_news,1,1,1,1
breckenridgeamerican.com,general_news,1,1,1,1
brentfitzgerald.com,general_news,1,1,1,1
brethorsting.com,general_news,1,1,1,1
brew.sh,general_news,1,1,1,1
brex.com,general_news,1,1,1,1
briandouglas.ie,general_news,1,1,1,1
brie.gay,general_news,1,1,1,1
brilliantideasltd.co.uk,general_news,1,1,1,1
broadcom.com,general_news,1,1,1,1
broadneck.org,general_news,1,1,1,1
browser-use.com,general_news,1,1,1,1
bryanhu.com,general_news,1,1,1,1
btcturk.com,general_news,1,1,1,1
buchodi.com,general_news,1,1,1,1
buchtelite.com,general_news,1,1,1,1
bucksinsider.com,general_news,1,1,1,1
budejovice.rozhlas.cz,general_news,1,1,1,1
buffalobills.com,general_news,1,1,1,1
buildingbetter.tech,general_news,1,1,1,1
bunniestudios.com,general_news,1,1,1,1
burrito.bio,general_news,1,1,1,1
businessnews.com.au,general_news,1,1,1,1
bustedcoverage.com,general_news,1,1,1,1
bwint.org,general_news,1,1,1,1
bytecodealliance.org,general_news,1,1,1,1
bz-ticket.de,general_news,1,1,1,1
c913.com.au,general_news,1,1,1,1
cabpolidiagnostico.it,general_news,1,1,1,1
cadetcollegeblog.com,general_news,1,1,1,1
cafesiyaset.com,general_news,1,1,1,1
caixinglobal.com,general_news,1,1,1,1
calciomagazine.net,general_news,1,1,1,1
camdencc.edu,general_news,1,1,1,1
campgroundbrokersofamerica.com,general_news,1,1,1,1
candomobilemechanic.co.nz,general_news,1,1,1,1
canishoopus.com,general_news,1,1,1,1
canyon.com,general_news,1,1,1,1
capecoralbreeze.com,general_news,1,1,1,1
capetowntoday.co.za,general_news,1,1,1,1
captnemo.in,general_news,1,1,1,1
carillonregina.com,general_news,1,1,1,1
carryology.com,general_news,1,1,1,1
cascadepublicmedia.org,general_news,1,1,1,1
caseih.com,general_news,1,1,1,1
castlerocknewspress.net,general_news,1,1,1,1
categoricaldata.net,general_news,1,1,1,1
catholicdigest.com,general_news,1,1,1,1
cedarrepublican.com,general_news,1,1,1,1
cedib.org,general_news,1,1,1,1
cejamericas.org,general_news,1,1,1,1
cepkolik.com,general_news,1,1,1,1
chargers.com,general_news,1,1,1,1
chennaimath.org,general_news,1,1,1,1
chicagobusiness.com,general_news,1,1,1,1
chipsandcheese.com,general_news,1,1,1,1
chopchat.com,general_news,1,1,1,1
chri.ca,general_news,1,1,1,1
ciob.org,general_news,1,1,1,1
cisco.com,general_news,1,1,1,1
cism893.ca,general_news,1,1,1,1
cisnfm.com,general_news,1,1,1,1
cit-world.com,general_news,1,1,1,1
cityfibre.com,general_news,1,1,1,1
cityrumors.it,general_news,1,1,1,1
cjam.ca,general_news,1,1,1,1
cjsf.ca,general_news,1,1,1,1
cjsw.com,general_news,1,1,1,1
cjvr.com,general_news,1,1,1,1
ckjs.com,general_news,1,1,1,1
cleacuisine.fr,general_news,1,1,1,1
clevelandbrowns.com,general_news,1,1,1,1
clisystems.com,general_news,1,1,1,1
clubamerica.com.mx,general_news,1,1,1,1
cm-life.com,general_news,1,1,1,1
cmswire.com,general_news,1,1,1,1
cnykiss.com,general_news,1,1,1,1
cocoecomag.com,general_news,1,1,1,1
codeberg.org,general_news,1,1,1,1
codingwithjesse.com,general_news,1,1,1,1
coevordenhuisaanhuis.nl,general_news,1,1,1,1
cognition.ai,general_news,1,1,1,1
cohere.com,general_news,1,1,1,1
collegiatetimes.com,general_news,1,1,1,1
collingwoodfc.com.au,general_news,1,1,1,1
colostate.edu,general_news,1,1,1,1
columnar.tech,general_news,1,1,1,1
comic-zenon.com,general_news,1,1,1,1
commonedge.org,general_news,1,1,1,1
commonwealmagazine.org,general_news,1,1,1,1
computerenhance.com,general_news,1,1,1,1
computerhistory.org,general_news,1,1,1,1
computesdk.com,general_news,1,1,1,1
comunicarseweb.com.ar,general_news,1,1,1,1
comunisti-italiani.it,general_news,1,1,1,1
conatel.gob.hn,general_news,1,1,1,1
construction-physics.com,general_news,1,1,1,1
constructorio.es,general_news,1,1,1,1
consumerrights.wiki,general_news,1,1,1,1
contexts.org,general_news,1,1,1,1
coopradio.org,general_news,1,1,1,1
cordioea.net,general_news,1,1,1,1
corentin-core.github.io,general_news,1,1,1,1
cornwallnewswatch.com,general_news,1,1,1,1
corporateexcellence.org,general_news,1,1,1,1
corrieredicomo.it,general_news,1,1,1,1
cosafa.com,general_news,1,1,1,1
cost.dev,general_news,1,1,1,1
counselheal.com,general_news,1,1,1,1
country105.com,general_news,1,1,1,1
countrygiant.com,general_news,1,1,1,1
countryman.com.au,general_news,1,1,1,1
countryroadsmagazine.com,general_news,1,1,1,1
coveillance.org,general_news,1,1,1,1
covers.com,general_news,1,1,1,1
cowboystatedaily.com,general_news,1,1,1,1
cpfc.co.uk,general_news,1,1,1,1
cqrb.cn,general_news,1,1,1,1
crainscleveland.com,general_news,1,1,1,1
crankgpt.com,general_news,1,1,1,1
cranstononline.com,general_news,1,1,1,1
critic.co.nz,general_news,1,1,1,1
crlf.link,general_news,1,1,1,1
crudeaccountability.org,general_news,1,1,1,1
crunchydata.com,general_news,1,1,1,1
cruzfm.com,general_news,1,1,1,1
cryptographyengineering.com,general_news,1,1,1,1
csb.gov.tr,general_news,1,1,1,1
culturaocio.com,general_news,1,1,1,1
cumnockchronicle.com,general_news,1,1,1,1
cupertinolens.com,general_news,1,1,1,1
curlewis.co.nz,general_news,1,1,1,1
cwtv.com,general_news,1,1,1,1
dahecube.com,general_news,1,1,1,1
dahl.dev,general_news,1,1,1,1
dailycomm.ru,general_news,1,1,1,1
dailyeasternnews.com,general_news,1,1,1,1
dailyhelmsman.com,general_news,1,1,1,1
dailynorseman.com,general_news,1,1,1,1
dailywire.com,general_news,1,1,1,1
daniel.haxx.se,general_news,1,1,1,1
danielmangum.com,general_news,1,1,1,1
danskfolkeparti.dk,general_news,1,1,1,1
databricks.com,general_news,1,1,1,1
davidrevoy.com,general_news,1,1,1,1
dbos.dev,general_news,1,1,1,1
dcmilitary.com,general_news,1,1,1,1
decko.ceskatelevize.cz,general_news,1,1,1,1
decusoft.com,general_news,1,1,1,1
deepbluedynamics.com,general_news,1,1,1,1
deltaradio.de,general_news,1,1,1,1
deno.com,general_news,1,1,1,1
depauw.edu,general_news,1,1,1,1
descrier.co.uk,general_news,1,1,1,1
desfontain.es,general_news,1,1,1,1
devanshpanda.com,general_news,1,1,1,1
devashish.me,general_news,1,1,1,1
dexerto.com,general_news,1,1,1,1
dezeen.com,general_news,1,1,1,1
dfdxlabs.com,general_news,1,1,1,1
diabeteshealth.com,general_news,1,1,1,1
diarioelprogreso.net,general_news,1,1,1,1
differencecard.com,general_news,1,1,1,1
dillo-browser.org,general_news,1,1,1,1
direttanews.it,general_news,1,1,1,1
dirkdeklein.net,general_news,1,1,1,1
disassociated.com,general_news,1,1,1,1
discovermoosejaw.com,general_news,1,1,1,1
discovertnt.com,general_news,1,1,1,1
districtondeck.com,general_news,1,1,1,1
dmove.it,general_news,1,1,1,1
dn.no,general_news,1,1,1,1
dnevnik.bg,general_news,1,1,1,1
docodethatmatters.com,general_news,1,1,1,1
doug.sh,general_news,1,1,1,1
downing.co.uk,general_news,1,1,1,1
dpa-international.com,general_news,1,1,1,1
drb.ie,general_news,1,1,1,1
drobinin.com,general_news,1,1,1,1
droit-technologie.org,general_news,1,1,1,1
drugpolicy.org,general_news,1,1,1,1
dshr.org,general_news,1,1,1,1
dutchreview.com,general_news,1,1,1,1
dynomight.net,general_news,1,1,1,1
dziedzictwo.ormianie.pl,general_news,1,1,1,1
e-oaxaca.com,general_news,1,1,1,1
earthlingorgeous.com,general_news,1,1,1,1
easternontarionetwork.com,general_news,1,1,1,1
eccles.co.nz,general_news,1,1,1,1
ece.org,general_news,1,1,1,1
ecsu.edu,general_news,1,1,1,1
edge.ca,general_news,1,1,1,1
ee.co.uk,general_news,1,1,1,1
eie.ng,general_news,1,1,1,1
ekushey-tv.com,general_news,1,1,1,1
elastic.co,general_news,1,1,1,1
elbadil.com,general_news,1,1,1,1
elclavo.com,general_news,1,1,1,1
elect-her.org.uk,general_news,1,1,1,1
electrek.co,general_news,1,1,1,1
electric969.com,general_news,1,1,1,1
elenarossini.com,general_news,1,1,1,1
elixir-lang.org,general_news,1,1,1,1
elladatv.gr,general_news,1,1,1,1
elpunt.cat,general_news,1,1,1,1
emirates.com,general_news,1,1,1,1
en.24tv.ua,general_news,1,1,1,1
enewspf.com,general_news,1,1,1,1
engelsbergideas.com,general_news,1,1,1,1
english-heritage.org.uk,general_news,1,1,1,1
entsoc.org,general_news,1,1,1,1
epa.gov,general_news,1,1,1,1
epe.es,general_news,1,1,1,1
equipmentworld.com,general_news,1,1,1,1
erdosproblems.com,general_news,1,1,1,1
eriegaynews.com,general_news,1,1,1,1
eslbase.com,general_news,1,1,1,1
esmcastilho.pt,general_news,1,1,1,1
eso.org,general_news,1,1,1,1
espanol.cri.cn,general_news,1,1,1,1
espectador.com,general_news,1,1,1,1
essexcountynews.co.uk,general_news,1,1,1,1
estereoazul.com,general_news,1,1,1,1
etown.edu,general_news,1,1,1,1
eureporter.co,general_news,1,1,1,1
europeanceo.com,general_news,1,1,1,1
examinerlive.co.uk,general_news,1,1,1,1
excal.on.ca,general_news,1,1,1,1
exeter.edu,general_news,1,1,1,1
explain.co.za,general_news,1,1,1,1
extend.ai,general_news,1,1,1,1
faktiditor.ch,general_news,1,1,1,1
fareasternagriculture.com,general_news,1,1,1,1
fastmail.com,general_news,1,1,1,1
fauquier.com,general_news,1,1,1,1
fca.org.uk,general_news,1,1,1,1
fcbarcelona.com,general_news,1,1,1,1
fedegan.org.co,general_news,1,1,1,1
federalreserve.gov,general_news,1,1,1,1
fhu.edu,general_news,1,1,1,1
fiji.gov.fj,general_news,1,1,1,1
fil-c.org,general_news,1,1,1,1
finance-app.people.cn,general_news,1,1,1,1
finance.ce.cn,general_news,1,1,1,1
financialnews.com.cn,general_news,1,1,1,1
firethering.com,general_news,1,1,1,1
firsttoknow.com,general_news,1,1,1,1
fivb.com,general_news,1,1,1,1
fjordingen.no,general_news,1,1,1,1
flatpanelshd.com,general_news,1,1,1,1
flexport.com,general_news,1,1,1,1
flirtfm.ie,general_news,1,1,1,1
fm100.com,general_news,1,1,1,1
fm96.com,general_news,1,1,1,1
fmlaredonda.com,general_news,1,1,1,1
fmyokohama.co.jp,general_news,1,1,1,1
foggiaweb.it,general_news,1,1,1,1
foodwatch.org,general_news,1,1,1,1
forestwalk.ai,general_news,1,1,1,1
forex.com,general_news,1,1,1,1
forsafeworship.org,general_news,1,1,1,1
forum.autodaily.vn,general_news,1,1,1,1
fosterelli.co,general_news,1,1,1,1
fox.com,general_news,1,1,1,1
foxtel.com.au,general_news,1,1,1,1
framsenteret.no,general_news,1,1,1,1
frankforce.com,general_news,1,1,1,1
frankvermont.com,general_news,1,1,1,1
freemuse.org,general_news,1,1,1,1
freepress.org,general_news,1,1,1,1
freerange.city,general_news,1,1,1,1
fremaconsulting.ch,general_news,1,1,1,1
french.cri.cn,general_news,1,1,1,1
frequenceterre.com,general_news,1,1,1,1
frontiersin.org,general_news,1,1,1,1
fujisan.co.jp,general_news,1,1,1,1
fulcrum.inc,general_news,1,1,1,1
fun1043.com,general_news,1,1,1,1
fundacioncien.es,general_news,1,1,1,1
fzakaria.com,general_news,1,1,1,1
gabrielweinberg.com,general_news,1,1,1,1
gale.com,general_news,1,1,1,1
game-focus.com,general_news,1,1,1,1
ganggreennation.com,general_news,1,1,1,1
garethdavisbuilders.co.nz,general_news,1,1,1,1
garrit.xyz,general_news,1,1,1,1
gatesfoundation.org,general_news,1,1,1,1
gazeta.ee,general_news,1,1,1,1
gazetafakti.mk,general_news,1,1,1,1
gbnews.com,general_news,1,1,1,1
gcap.global,general_news,1,1,1,1
geeksandcom.com,general_news,1,1,1,1
gemini.no,general_news,1,1,1,1
gentoo.org,general_news,1,1,1,1
geolibre.app,general_news,1,1,1,1
gerrymandle.cc,general_news,1,1,1,1
getmaintainx.com,general_news,1,1,1,1
gfwadvertiser.ca,general_news,1,1,1,1
gilesthomas.com,general_news,1,1,1,1
gitbutler.com,general_news,1,1,1,1
gitpush--force.com,general_news,1,1,1,1
gla.ac.uk,general_news,1,1,1,1
glamour.de,general_news,1,1,1,1
globalist.org.ua,general_news,1,1,1,1
globalsouthafricans.com,general_news,1,1,1,1
gmw.cn,general_news,1,1,1,1
goanews.com,general_news,1,1,1,1
goodinternetmagazine.com,general_news,1,1,1,1
googleblog.com,general_news,1,1,1,1
gothic.com.ua,general_news,1,1,1,1
gottabemobile.com,general_news,1,1,1,1
gouv.nc,general_news,1,1,1,1
gov.am,general_news,1,1,1,1
grack.com,general_news,1,1,1,1
granta.com,general_news,1,1,1,1
gregegan.net,general_news,1,1,1,1
greptile.com,general_news,1,1,1,1
groove993.com,general_news,1,1,1,1
groundwork.org.za,general_news,1,1,1,1
groupon.com,general_news,1,1,1,1
gruppobossoni.it,general_news,1,1,1,1
gsk.com,general_news,1,1,1,1
guam-organization.org,general_news,1,1,1,1
guestreservations.com,general_news,1,1,1,1
guille.site,general_news,1,1,1,1
gz-cmc.com,general_news,1,1,1,1
habeco.com.vn,general_news,1,1,1,1
haberflash.com,general_news,1,1,1,1
halgan.net,general_news,1,1,1,1
hallingdolen.no,general_news,1,1,1,1
hamburgreporter.com,general_news,1,1,1,1
hamradio.si,general_news,1,1,1,1
hamrinnews.net,general_news,1,1,1,1
handson.money,general_news,1,1,1,1
hannapub.com,general_news,1,1,1,1
hardcoregamer.com,general_news,1,1,1,1
haridus.postimees.ee,general_news,1,1,1,1
harlanonline.com,general_news,1,1,1,1
harryshearer.com,general_news,1,1,1,1
harvardlawreview.org,general_news,1,1,1,1
haskell.org,general_news,1,1,1,1
haskellforall.com,general_news,1,1,1,1
hastingsstargazette.com,general_news,1,1,1,1
hauraki.co.nz,general_news,1,1,1,1
hawksley.dev,general_news,1,1,1,1
hbk.hr,general_news,1,1,1,1
hbtv.com.cn,general_news,1,1,1,1
headlineplanet.com,general_news,1,1,1,1
hello-fri-end.github.io,general_news,1,1,1,1
helse.dk,general_news,1,1,1,1
heraldcourier.com,general_news,1,1,1,1
hiamag.com,general_news,1,1,1,1
hiawathaworldonline.com,general_news,1,1,1,1
hindutamil.in,general_news,1,1,1,1
hits931fm.com,general_news,1,1,1,1
hn.cz,general_news,1,1,1,1
hobby.blesk.cz,general_news,1,1,1,1
hollywood.com,general_news,1,1,1,1
holosameryky.com,general_news,1,1,1,1
homeip.net,general_news,1,1,1,1
hometap.com,general_news,1,1,1,1
hoover.org,general_news,1,1,1,1
horizont.net,general_news,1,1,1,1
hot100now.com,general_news,1,1,1,1
hot973online.com,general_news,1,1,1,1
houseandhome.ie,general_news,1,1,1,1
houstonianonline.com,general_news,1,1,1,1
houstontexans.com,general_news,1,1,1,1
hr-manager.net,general_news,1,1,1,1
hrvatskakosarica.index.hr,general_news,1,1,1,1
humanistischealliantie.nl,general_news,1,1,1,1
hustvl.github.io,general_news,1,1,1,1
hymy.fi,general_news,1,1,1,1
hyosungtextile.com,general_news,1,1,1,1
hyundai.com.mx,general_news,1,1,1,1
iam.mt,general_news,1,1,1,1
iankduncan.com,general_news,1,1,1,1
ibero909.fm,general_news,1,1,1,1
ibrahim.foundation,general_news,1,1,1,1
iconnect007.com,general_news,1,1,1,1
idec.org.br,general_news,1,1,1,1
idu.org,general_news,1,1,1,1
ifcongress.ru,general_news,1,1,1,1
ifoam.bio,general_news,1,1,1,1
igerman.cc,general_news,1,1,1,1
igor-blue.github.io,general_news,1,1,1,1
